,0,1,2,3
0,2.1143490816777355e-05,-0.07933468902968166,-1.2989887067735024,-0.15811674615315138
1,0.0008777014568799521,0.06683148829137017,-0.2594780150896565,-0.10559995118500734
2,-6.782793247864238e-05,-0.04423293139015799,-0.7912238048525781,-0.07340086994163934
3,-9.175895237942266e-05,0.16072535759556772,1.4253375654641163,0.4681983749665612
4,-0.0010428516958221768,-0.22349687737753582,1.1413754807193905,-1.909057241954079
5,0.00021589293799138126,0.5921805496083775,-1.0341111351320298,-0.2918670998018635
6,0.0011471710439694693,-0.42141329340143047,0.17113429518388468,0.8546852216047836
7,-0.000353314535327956,-0.4313546936959837,0.9544104200080175,1.4232039419568672
8,-0.001228841344287912,0.7401234278517845,0.6534809387546153,1.0709388647209948
9,-0.0013703192948549825,-0.14946810441044603,-0.13354746362953174,-0.37460736692823743
10,0.0006313350593671885,-0.698910246604497,-0.35519640504111455,-0.8123346369773727
11,0.0012347532504838332,-0.0871014652898916,-3.0913455119665043,-0.12946047566017974
12,-0.00010081043416612645,0.11959173903047027,0.8892057009245784,0.41826705556175076
13,0.000740814085228747,0.15374029876551631,1.3396116475847664,-0.1384389781764432
14,0.0002399626444950509,0.330779539976919,1.9523609539909148,1.3691481527230727
15,-0.00012733022210542622,-0.5100733359556602,1.0504143710935077,0.5532457237130237
16,-0.0005031678749991483,0.5679456763459818,0.10722141737190174,-0.5921144270870545
17,-0.0004852486918223396,-0.4693174251368113,0.27736262657161814,1.5629003333338163
18,-0.0018268957126475471,0.13902171428964702,-0.007194559398430167,-3.1674372239774415
19,-0.0007961028256403685,0.18744885186117594,0.7742422886433179,1.5426365330905585
20,-0.001577909896327001,-0.3489208788364726,0.8833336866967145,-2.4362591426156346
21,0.001845788786782654,0.20266240951175318,1.3073562116917907,-0.5013190827589985
22,0.0022053181574680225,-0.4242308537767536,0.22338992856166284,0.047972067184677364
23,-0.00036043733855395735,0.12454060418851087,0.004777862492431631,1.1184292695612912
24,0.0003354678133425104,-0.18796933062065158,-0.8063947393939135,-1.5532538866079226
25,-0.0016254583023318503,0.5638311857631014,-1.9421928077722774,1.2718237305670612
26,0.0017576752669950513,0.08059433715448155,-0.5558157124001097,-0.46006465081264325
27,-0.0006461164079276938,-0.09527856300349519,-0.7943906211287222,-0.08518593831385436
28,0.0022695816965666027,0.749396704102729,0.4104368593312174,-1.2183565567230465
29,-0.0004417746076939011,-0.01932229503069105,-2.1841179579381484,1.1472696819712183
30,-0.0008764396210456382,-0.5889889007564821,-0.31145481456970686,1.1581553247009804
